run_id,gpu_index,row_id,kind,variant,value,unit,cv_pct,n_reps,n_rejected,bench_src,git_sha,notes,rep_values
20260610T013450-33846,0,atomics.global.add.lat,latency_cycles,contention2,310.603,cycles,0.002,10,0,bench/mem/atomics.cu,54454fe,L2-domain: Jia T4 reference 76-116 cyc by contention (tab4.2) is non-binding,310.601;310.606;310.601;310.602;310.593;310.61;310.607;310.613;310.59;310.603
20260610T013450-33846,0,atomics.shared.add.lat,latency_cycles,contention4,31.0001,cycles,0.000,10,0,bench/mem/atomics.cu,54454fe,dependent chain through returned value; c lanes share one slot,31.0001;31.0001;31.0001;31.0001;31.0001;31.0001;31.0001;31.0001;31.0001;31.0001
20260610T013450-33846,0,atomics.global.add.lat,latency_cycles,contention4,310.721,cycles,0.006,10,0,bench/mem/atomics.cu,54454fe,L2-domain: Jia T4 reference 76-116 cyc by contention (tab4.2) is non-binding,310.704;310.73;310.709;310.745;310.708;310.756;310.714;310.742;310.706;310.728
20260610T013450-33846,0,atomics.shared.add.lat,latency_cycles,contention8,38.9999,cycles,0.000,10,0,bench/mem/atomics.cu,54454fe,dependent chain through returned value; c lanes share one slot,38.9999;38.9999;38.9999;38.9999;38.9999;38.9999;38.9999;38.9999;38.9999;38.9999
20260610T013450-33846,0,atomics.global.add.lat,latency_cycles,contention8,307.94,cycles,0.018,10,0,bench/mem/atomics.cu,54454fe,L2-domain: Jia T4 reference 76-116 cyc by contention (tab4.2) is non-binding,307.922;308.048;307.912;308.005;307.914;307.988;307.884;307.959;307.877;307.993
20260610T013450-33846,0,atomics.shared.add.lat,latency_cycles,contention16,54.9998,cycles,0.000,10,0,bench/mem/atomics.cu,54454fe,dependent chain through returned value; c lanes share one slot,54.9998;54.9998;54.9998;54.9998;54.9998;54.9999;54.9998;54.9998;54.9998;54.9998
20260610T013450-33846,0,atomics.global.add.lat,latency_cycles,contention16,304.432,cycles,0.017,10,0,bench/mem/atomics.cu,54454fe,L2-domain: Jia T4 reference 76-116 cyc by contention (tab4.2) is non-binding,304.37;304.464;304.419;304.437;304.351;304.441;304.428;304.527;304.399;304.468
20260610T013450-33846,0,atomics.shared.add.lat,latency_cycles,contention32,86.9998,cycles,0.000,10,0,bench/mem/atomics.cu,54454fe,dependent chain through returned value; c lanes share one slot,86.9998;86.9998;86.9998;86.9998;86.9998;86.9998;86.9998;86.9998;86.9998;86.9998
20260610T013450-33846,0,atomics.global.add.lat,latency_cycles,contention32,300.494,cycles,0.052,10,0,bench/mem/atomics.cu,54454fe,L2-domain: Jia T4 reference 76-116 cyc by contention (tab4.2) is non-binding,300.632;300.435;300.569;300.292;300.552;300.304;300.66;300.283;300.66;300.363
20260610T013450-33846,0,atomics.global.cas.lat,latency_cycles,,267.079,cycles,0.004,10,0,bench/mem/atomics.cu,54454fe,single-thread dependent CAS chain; no published prior,267.069;267.058;267.081;267.087;267.097;267.094;267.071;267.075;267.077;267.083
